geneid	Day1.AM	Day1.PM	Day2.AM	Day2.PM
7442178	-2.1691	0.83829	-1.57324	0.92545
7442179	0.34615	-0.17203	-0.90494	-1.52947
7442180	-0.66246	-3.34275	-0.05171	-1.2353
7442181	1.67584	0.00921	0.89071	-1.99547
7442182	2.65172	-1.15198	0.33112	-1.20351
7442183	2.77461	-0.80755	1.10914	2.87719
7442185	-3.07614	1.96534	-0.9007	2.35988
7442186	-1.58094	1.12979	-1.34959	1.45935
7442187	-3.0013	0.33889	0.09077	-0.0263
7442188	-1.0911	-0.61365	-1.11234	-0.54575
7442190	-1.75441	-0.81758	0.18086	0.20025
7442192	0.92398	-0.29174	0.85905	-0.17244
7442194	2.35341	0.46636	1.15968	-0.17532
7442197	-4.63785	0.87857	-0.80148	0.58028
7442202	2.36212	-1.48504	1.18358	-3.62536
7442206	1.89886	0.49235	0.33535	0.39906
7442209	-2.46232	0.21347	0.96318	-0.1814
7442210	-2.01354	0.27259	0.13199	0.02747
7442211	0.2224	-0.26601	0.45449	-0.59167
7442212	-1.48365	0.95484	0.18861	1.12622
7442213	-1.23651	-0.93634	0.46878	-1.68175
7442217	-2.90571	-0.38352	0.68653	0.47551
7442219	0.53975	0.30608	2.25803	0.40706
7442221	-1.95333	1.60097	-1.15279	1.55464
7442222	0.29348	-1.30645	0.71765	-3.48751
7442223	2.15135	-1.70857	0.8128	-3.74383
7442224	-3.26521	0.15222	-0.44409	1.89149
7442225	2.73777	0.49041	1.17664	0.55104
7442226	-0.26296	-0.22374	-0.22903	-0.56446
7442227	1.81613	0.0267	1.08398	-0.64518
7442228	1.28907	0.12627	1.60007	0.15962
7442230	2.49188	-1.42603	1.26155	-1.13675
7442231	1.50269	-0.61015	0.89626	-1.45827
7442232	-0.51585	1.42482	-0.36985	0.8705
7442234	3.17764	0.51764	0.86025	0.04928
7442235	0.01344	0.52803	0.6047	-0.32601
7442237	-2.57198	1.99186	-1.10309	1.25797
7442239	-1.46771	1.3918	0.09802	0.89121
7442241	1.52704	0.02378	0.14894	-0.33653
7442242	-0.66115	-0.0248	0.39771	-0.21188
7442243	-1.85811	0.31063	1.21404	0.76302
7442244	-1.80127	-0.38746	0.29452	0.62214
7442245	NA	NA	NA	NA
7442247	3.62617	-1.93552	1.18976	-4.30667
7442248	-2.27092	1.8807	-0.74853	1.17104
7442249	-0.08408	0.18985	0.08023	0.28811
7442251	-2.35812	0.10341	0.62773	-0.28406
7442253	0.96129	1.25379	-0.7516	0.44584
7442254	-1.39307	-0.77493	-0.3455	-1.89878
7442256	-1.84188	1.2556	-0.91557	2.12836
7442258	9.81839	3.0561	-0.16427	-0.45815
7442259	-1.50095	1.57422	-0.28905	1.01382
7442260	-1.38778	1.11025	-0.64776	0.91643
7442261	1.24067	1.49981	3.23931	-0.18166
7442262	-0.91778	-0.36442	0.23244	-0.56206
7442264	0.50076	-0.54577	-0.49659	0.24106
7442265	-0.73958	1.81506	-1.11407	1.86841
7442268	0.54869	-1.59592	0.42817	-0.0786
7442269	0.33001	1.07905	-0.5306	0.45045
7442270	1.49286	0.03131	0.38234	0.28322
7442271	-1.96878	1.94993	-0.84278	0.32047
7442274	-2.435	1.01706	-1.78658	0.09811
7442277	2.4927	-0.8668	1.01342	-2.34149
7442279	-2.43072	1.57005	-3.25292	1.58501
7442282	-1.432	-0.02322	-0.42035	0.30482
7442283	3.42253	0.31832	-0.56577	-1.28336
7442284	0.04146	-0.43836	0.15565	0.12288
7442285	0.56548	0.01727	0.25746	0.48854
7442286	0.11529	-0.6334	-0.45664	0.47687
7442288	NA	NA	NA	NA
7442290	-4.07033	0.72759	-1.27958	0.35061
7442293	1.9128	0.11524	0.31434	1.0658
7442296	1.54247	-0.90281	2.73098	-2.00756
7442297	2.31446	0.16539	1.6755	-1.68653
7442298	1.08716	-0.95941	0.84972	-1.57493
7442301	-0.55654	-0.61683	0.56032	0.00577
7442307	2.64456	-1.71783	1.02206	-2.31705
7442308	5.682	0.90843	2.17173	0.63039
7442309	-0.25069	0.21995	0.661	0.23442
7442310	-4.65813	0.48939	0.1928	0.88653
7442311	1.98885	-0.33459	0.49177	-0.41987
7442314	-2.14603	1.684	-1.8861	0.60823
7442315	-0.78215	0.07208	0.64371	-1.00766
7442317	1.74196	-1.26975	-0.9567	-1.47217
7442318	3.0326	-4.31783	1.52231	-3.33187
7442320	2.41589	0.97855	1.25219	-0.20998
7442323	-0.98633	0.62539	0.3312	0.14232
7442324	-1.1102	3.74663	-3.94241	2.07497
7442326	-1.11872	-1.6827	0.94195	-1.91885
7442329	-0.86785	-0.34666	0.97036	-1.03925
7442331	-2.51679	-1.32776	0.11296	-0.5731
7442332	NA	NA	NA	NA
7442333	1.61032	-1.84544	-1.52591	-0.98677
7442334	-0.68663	0.07457	-0.24943	-0.12528
7442335	-1.36106	-0.76953	-0.4208	-0.08922
7442336	1.14675	-0.07152	0.77551	-1.38279
7442339	2.54482	-0.29187	0.63542	0.29808
7442340	NA	NA	NA	NA
7442343	-2.87903	1.65922	-0.3398	0.48972
7442345	0.14647	1.72951	-1.44307	0.426
7442348	1.32307	-0.88339	0.35131	-2.38565
7442349	-2.85916	0.82441	-1.22702	1.80777
7442350	3.17815	-2.58554	1.50292	-3.36532
7442351	1.28903	-1.5731	0.51546	-2.41139
7442353	-4.68014	3.01532	-2.71089	0.91975
7442354	1.56599	-0.22943	1.04299	-2.10154
7442356	-2.66164	0.60808	-0.60828	0.76304
7442358	0.09704	-0.12365	-0.64862	-0.80461
7442359	-5.81149	-4.76586	-3.51103	-3.3813
7442360	0.65999	0.04844	0.80739	0.27318
7442361	-1.92387	1.54921	-0.27432	1.70437
7442362	-1.55877	-1.34492	-0.71398	0.21286
7442364	0.39777	-0.55272	-0.04426	-0.12704
7442369	-3.80491	0.57142	-0.32942	1.43262
7442370	1.49521	-0.20917	0.2047	-1.20948
7442371	2.66844	-0.36051	0.64821	-1.55558
7442373	-1.21966	1.47187	-0.02358	1.28844
7442374	2.23666	-0.07441	0.86258	-0.60203
7442375	1.99263	-0.04279	0.82759	-1.18226
7442377	0.19762	-1.65676	-0.60658	-0.77415
7442382	1.18698	-1.05256	0.42982	-4.7879
7442384	-0.27018	0.81589	-0.68452	0.38579
7442385	0.02214	0.13408	-1.20437	-0.04987
7442386	-1.59535	0.684	-2.53188	0.51015
7442388	0.19132	0.86453	-0.05304	-0.01059
7442390	-2.01922	-0.14132	-0.00589	-0.11641
7442394	-0.95361	0.7489	-0.58069	1.11251
7442395	-1.14412	-2.53133	0.11305	-1.76359
7442396	-2.674	-0.52144	3.08552	-0.17928
7442397	-1.12574	1.56545	-0.23786	1.47262
7442398	-2.86198	1.2462	0.02381	0.09318
7442399	-2.61357	-1.42901	0.28917	0.43848
7442402	1.87672	-0.98759	2.694	-0.81638
7442404	-3.87788	-3.80837	0.56367	-3.73549
7442405	2.21425	-0.19884	0.29334	-1.1702
7442407	1.86889	-0.80656	1.02447	-2.66427
7442410	2.40195	0.82344	0.54435	0.34259
7442411	0.24984	-0.00015	0.13999	0.16237
7442412	2.51581	-1.10299	0.84619	-3.45051
7442413	0.62295	-0.34711	0.311	-0.02312
7442416	-1.69848	-5.38262	0.89461	-4.29932
7442419	0.49715	0.22193	0.77326	0.76659
7442420	3.09342	-0.50725	1.22207	-0.63118
7442421	0.10634	0.92201	-0.15537	-0.53975
7442422	-1.40604	1.06166	-0.67528	0.76591
7442423	0.30582	-1.58261	-0.17821	-0.49776
7442424	-5.83158	1.82801	0.65427	1.16893
7442425	-1.99769	0.74017	0.32252	-0.14052
7442426	-3.0296	-0.32248	-0.04041	-0.08246
7442429	-0.676	1.73201	-0.32271	1.20587
7442431	0.41988	-1.99019	2.35583	-3.22276
7442432	0.60897	-0.58092	4.75658	-0.5721
7442433	-2.62909	0.10765	-0.07704	-0.20729
7442434	-0.53455	0.3467	0.03589	0.23379
7442435	-1.27039	3.34903	-1.76962	3.32798
7442436	-0.05411	0.54847	0.13702	0.14123
7442437	0.2543	-1.63819	0.49547	-0.07486
7442438	-0.24739	1.11516	-1.42491	0.81426
7442439	-2.31709	0.85615	-0.78532	0.68096
7442442	-3.66587	0.35024	-0.33223	0.79623
7442444	1.02378	-0.06255	0.4921	-0.47808
7442445	0.67956	-2.51501	0.6097	-2.31603
7442447	0.23514	0.76654	0.3152	-0.28433
7442448	1.46253	-0.41042	1.1806	0.12822
7442449	-2.26237	1.30629	-0.95686	0.8156
7442451	0.30857	0.59392	0.96345	-0.15694
7442452	2.07628	0.39034	1.14504	0.40001
7442453	5.78559	-3.20117	0.82045	-3.2002
7442456	-3.13842	-0.05747	-0.19836	0.15819
7442458	-0.25622	0.86121	0.12064	0.64462
7442459	-1.7914	2.50922	-2.58772	2.23034
7442460	-0.42613	0.52269	0.43651	0.3922
7442461	-1.6263	-0.21103	-0.3113	-1.09106
7442462	-1.36654	3.69563	-5.72336	2.98583
7442463	0.21811	-0.72135	-2.66977	-0.25164
7442464	2.3602	-0.75199	-0.23481	-0.62706
7442465	1.4293	1.8184	-0.9573	1.57448
7442466	2.79426	-0.88095	0.84277	-2.49398
7442467	-2.55625	-3.09442	-0.16592	-0.6338
7442469	-0.35555	1.45818	1.69674	1.85174
7442470	0.85609	-2.14518	0.75622	-2.30639
7442472	1.72165	-1.64315	1.64351	-2.39884
7442473	1.04853	-0.76278	1.09759	-1.9138
7442474	1.56753	1.13893	-0.61236	1.51891
7442476	3.25574	-1.08888	0.26578	-2.32339
7442477	-3.0392	3.38803	-1.10868	1.86657
7442478	0.20194	0.05692	1.41987	-0.67388
7442482	-0.18299	0.03357	-0.3217	-0.18098
7442483	-1.24104	-3.96837	-1.65588	-3.05824
7442484	-4.45489	0.63884	-0.87831	1.29288
7442489	-1.8635	1.1913	-0.40527	0.22391
7442490	-4.17717	1.21799	-0.9191	0.83352
7442493	-2.30455	0.4884	-0.5115	3.5321
7442494	-1.41247	0.28396	0.40642	1.15875
7442495	0.60132	-0.42719	0.72185	-1.82467
7442498	-1.96817	0.7514	-0.19148	1.05915
7442500	1.68217	-3.45921	0.88841	-2.18462
7442501	-1.38665	-0.36625	-0.51182	-1.3441
7442502	-0.67844	-1.67397	-1.28296	-2.32611
7442503	2.62409	-4.32416	1.562	-4.06942
7442504	4.93312	-4.13137	1.73454	-4.14217
7442505	-2.35414	-0.39116	-0.72404	-0.47913
7442508	-2.27137	0.61513	0.42397	0.54189
7442509	-2.11647	-0.88383	-2.21313	-0.80627
7442510	-1.67375	0.33225	-0.19086	0.59525
7442512	3.1984	-0.49089	0.62626	-3.49688
7442513	1.08473	0.31089	0.16876	-2.33872
7442514	-2.31418	0.16073	0.24252	-0.73825
7442515	-1.29389	-0.03763	2.86667	-0.36622
7442516	-0.59443	1.62129	-0.94934	1.33966
7442517	-2.489	0.07957	0.55374	0.38627
7442522	1.12317	0.72493	2.26315	0.46297
7442524	-1.96846	0.47831	-0.04066	0.71688
7442526	-1.60248	-1.54628	-0.20179	-0.87507
7442527	-1.27583	0.90123	1.34377	0.78272
7442528	-1.79808	-0.13453	0.10946	-0.98949
7442530	1.5554	1.01658	2.21143	0.84683
7442531	-1.99816	-0.65329	-0.68959	0.1388
7442532	-1.14706	0.80441	-2.08021	1.3125
7442537	1.20116	-1.15392	-0.25789	0.03185
7442539	-1.02023	-1.57026	0.74079	-1.73877
7442540	-1.5492	0.40615	-0.08304	0.67471
7442541	0.95603	-0.59229	0.1276	-0.40073
7442542	-0.36191	-1.05155	1.09282	-0.36576
7442543	-0.20205	0.58705	-0.37865	0.29855
7442544	-1.37279	-1.07618	0.80734	-0.09661
7442545	1.13321	-0.80912	-0.26851	-0.29224
7442546	1.30891	-1.1378	0.92129	-3.84989
7442547	-1.46997	0.77977	-0.05341	0.63327
7442548	-0.83175	0.6721	-0.04942	0.50598
7442549	0.1814	-1.88554	1.62118	-1.72491
7442550	-1.93743	-2.40461	-0.22971	-0.83543
7442551	-2.2041	0.8194	0.03321	1.41047
7442552	1.52504	1.08635	-1.06977	0.53147
7442554	-2.67271	-0.57115	-0.30984	-0.32223
7442555	-1.72245	-0.01676	-0.46778	-0.5848
7442557	2.32616	-1.33554	0.76774	-1.18971
7442561	-1.31868	-0.07117	-0.42634	-1.03988
7442562	-0.23466	0.32644	-0.86295	-0.17887
7442563	-0.29004	-0.80322	1.12567	-1.40301
7442570	-1.62179	-0.07452	0.47433	-0.04996
7442572	-2.3245	0.65535	-0.21369	0.69023
7442573	1.62842	0.66524	-0.60233	0.16757
7442575	1.33729	0.66777	0.94909	-0.05336
7442581	-2.36198	0.87846	-1.4393	0.87864
7442582	-1.3805	0.66913	0.11033	0.38474
7442586	1.20158	1.24657	0.02257	-0.99617
7442587	-0.88595	1.76561	-1.2647	0.99051
7442588	-2.44284	0.58383	0.59993	0.052
7442590	0.4995	0.35791	-0.39142	0.21676
7442591	-0.31168	0.01049	1.67642	-1.01925
7442594	-1.79576	0.74285	0.20645	0.2477
7442595	-3.05557	0.58131	-1.11149	0.6483
7442596	-1.53911	0.96959	-0.04883	0.64598
7442597	1.54835	0.75782	0.71687	-0.57263
7442598	-0.06546	-0.15301	0.35605	-0.20178
7442600	-0.98701	0.90733	-1.51693	0.71596
7442601	0.37627	-0.22319	0.32774	0.13268
7442602	1.21735	-1.88486	0.37515	-1.16063
7442603	-1.60257	-0.67664	-0.12796	-0.52367
7442605	-1.9332	1.98639	-1.79035	1.97514
7442606	-2.43572	0.48402	-0.27859	0.14806
7442607	-0.46178	-0.79951	-0.98757	-0.38227
7442608	-1.5323	0.31136	-1.59849	0.71491
7442609	-1.61523	1.54007	-1.38967	1.12357
7442610	1.13748	0.99244	0.14022	-0.00258
7442612	-2.31389	0.08418	-0.51697	0.48566
7442615	-0.29843	0.41228	-1.39006	-0.23802
7442616	NA	NA	NA	NA
7442617	0.6694	-0.33566	0.00749	0.34198
7442618	-1.46017	-1.18255	-0.19265	-0.44486
7442619	1.78554	0.89049	1.45042	0.06713
7442626	0.67077	-0.78685	1.23612	-1.2096
7442628	-1.05671	0.8481	1.24543	0.78427
7442629	0.42894	-0.19455	0.71788	-0.10775
7442630	-2.53619	-2.1842	-1.82491	-0.51694
7442631	-2.64079	-3.39488	-1.3484	-0.51871
7442632	-0.80741	0.49849	0.08463	0.05531
7442634	-1.11268	-1.8647	0.20955	-1.10263
7442635	2.73241	-0.49066	1.49883	-1.33937
7442638	-0.29932	-0.26997	0.53255	-0.40236
7442639	-2.21678	1.04216	-0.68891	0.82872
7442641	0.53254	0.40884	1.51811	0.63689
7442642	1.43276	-3.20994	4.30292	-3.29052
7442643	-1.48341	1.14723	-0.96549	0.81235
7442646	-2.71974	0.31509	-0.74073	0.79631
7442648	0.93181	0.53134	0.94953	1.78949
7442649	0.88975	-0.04866	1.18418	0.24777
7442650	0.81749	0.87927	2.03307	-0.39989
7442651	-0.05692	1.86286	0.1535	0.70383
7442652	0.68414	0.33573	1.96271	-0.08528
7442653	1.63303	1.48227	1.75438	0.44814
7442654	1.53007	-0.66082	0.2122	-0.27627
7442655	0.90195	0.07784	0.33451	-0.55401
7442657	-3.57473	-0.20498	0.34684	-0.2189
7442658	2.70164	-1.04539	1.59862	-1.34834
7442659	-0.88984	-0.78777	0.78907	-0.41488
7442660	1.64314	-0.78217	0.2067	-1.26107
7442663	-0.02204	0.47277	0.63229	-0.96539
7442664	0.61541	-0.46989	-0.12774	-0.50774
7442665	4.00336	0.97087	2.48483	-0.88015
7442666	-3.29864	0.78188	-1.19223	0.77605
7442667	-0.0653	-0.90702	1.23057	-1.43261
7442670	1.08188	-2.02973	1.07175	-2.76258
7442671	-3.38339	1.64526	-1.55757	1.14645
7442675	-0.67934	0.61821	0.40488	0.53222
7442676	-1.06211	-0.18094	0.99868	0.45303
7442677	0.9262	-1.08966	-0.0372	-2.00721
7442679	3.23318	-0.1401	0.23698	-1.0769
7442680	4.93126	-0.3707	0.36732	-0.51715
7442681	-0.43961	1.30939	0.30533	0.37927
7442682	-0.26265	-1.35393	1.51633	-1.24738
7442683	-0.62914	-1.25172	0.03883	-1.00274
7442684	2.15793	-0.75732	0.56284	-1.22429
7442686	-0.73822	1.15601	0.25258	1.48733
7442687	-0.22749	-1.4957	0.88114	-1.08569
7442688	-2.75439	0.02019	0.06284	0.47239
7442689	-1.15327	-2.21049	-0.93774	-2.07866
7442690	-3.54818	-0.22555	-2.10282	-0.4269
7442691	0.6722	-0.17238	-0.51215	0.05553
7442692	0.22875	-0.77593	0.12486	-0.42735
7442695	2.5055	0.45929	2.16706	0.8282
7442698	0.55221	0.14142	0.40665	0.19378
7442703	-0.7431	-1.83536	0.36958	-0.07939
7442705	-1.1752	0.90785	-0.19629	0.09826
7442706	2.41266	-0.29064	-1.34569	0.09442
7442708	-3.03003	0.74371	0.04211	0.58695
7442709	-1.15482	1.45417	-2.17065	1.22797
7442712	-2.30229	1.92361	-3.34139	1.37651
7442713	1.26225	-3.13647	1.28312	-1.75122
7442714	1.97361	-1.21667	0.3339	-1.26251
7442715	-2.38695	-0.36762	1.33221	-0.56881
7442718	-0.20184	-0.95529	0.00713	-0.58621
7442722	0.05494	0.82094	-0.97399	0.83772
7442723	0.93103	-1.21157	0.86515	-1.92008
7442726	-1.86302	-0.48041	0.89934	-0.37398
7442728	-1.40056	-0.09544	0.55573	0.18368
7442729	0.09696	0.01614	0.19676	-2.54116
7442730	1.79044	-1.51423	0.57612	-2.61011
7442732	-0.11949	0.13704	0.57576	0.65167
7442734	1.73216	-1.12406	0.43588	-0.45462
7442735	-2.0786	1.15922	-0.73899	1.78489
7442736	1.14284	1.76809	1.87905	0.93045
7442738	-0.17971	0.87325	1.4616	1.23439
7442740	0.0814	0.39714	0.69132	-0.96274
7442742	-0.89463	-0.5884	-0.12564	-0.6404
7442744	-2.6154	1.67583	-2.18321	1.33421
7442747	-1.73879	0.19488	-0.27793	0.54975
7442748	2.10519	0.97184	1.14558	-0.24321
7442749	-0.61237	-0.86244	0.21399	-0.73819
7442750	5.65563	-2.07176	2.72761	-1.68692
7442755	1.54395	0.13802	1.02744	-1.06895
7442758	1.19717	-0.75215	0.93271	-0.87776
7442759	-2.13971	-0.05438	-2.06387	-1.05593
7442760	1.11164	-1.5341	0.64988	-3.63925
7442761	-0.76351	-0.61053	0.52388	0.21488
7442762	1.83808	-1.01869	1.46773	-3.45202
7442765	-2.07776	1.6186	-1.93502	2.93322
7442766	0.80184	-0.12149	0.01839	0.33194
7442768	1.45645	0.38471	0.29156	-0.03062
7442771	-2.90669	0.758	-0.24471	0.58886
7442773	-0.83015	-0.67886	0.30931	-0.54717
7442774	-2.08683	-0.18196	-0.32366	0.07944
7442776	2.22513	0.25874	1.35633	-1.34022
7442778	-3.0944	-0.18633	0.39313	-0.10425
7442780	-1.87088	0.21662	-0.98547	-0.1012
7442782	-1.13511	-1.08287	-0.32503	-0.72277
7442784	-1.5266	0.6745	-0.62387	-0.02173
7442786	-1.98083	1.78381	-2.07362	1.60771
7442788	-2.29649	1.99519	-0.25284	2.14228
7442791	-3.41952	0.78484	-0.46157	0.69399
7442793	2.17942	1.5605	-2.17825	1.52353
7442794	-1.38162	-1.50311	-1.62818	-0.13212
7442797	0.8407	0.26578	0.24909	-0.25531
7442798	-1.5888	-0.52789	0.01576	-0.11709
7442799	4.68196	-0.05653	0.01205	-1.52204
7442802	0.37479	0.37345	-0.03654	0.10968
7442803	0.07071	0.29393	-0.22774	-0.04944
7442805	0.16713	2.21321	-0.28049	1.44514
7442806	-0.03053	-0.80645	0.21878	-1.79863
7442807	-2.03915	1.3943	-0.32578	2.37251
7442808	-3.31136	2.61416	-0.58758	3.91394
7442809	-3.52314	-0.08681	0.21306	0.09777
7442812	-4.82307	2.02252	-0.45392	1.2482
7442813	-0.66408	0.51473	0.56763	0.35428
7442816	0.8907	1.35193	1.3331	2.79525
7442817	3.49806	0.48085	2.60645	-0.02355
7442818	4.82286	-0.982	2.08224	0.0747
7442819	-3.16809	1.21744	0.96402	0.9929
7442820	-3.35345	1.10932	-0.68629	0.59921
7442821	-2.32674	1.02563	-0.72245	1.66904
7442824	-0.93302	-1.52774	0.56463	-0.63112
7442825	-0.45098	0.14112	-0.78778	-0.11785
7442827	4.19213	0.73343	0.89968	-0.84069
7442829	1.04009	-2.14166	1.60606	-2.62592
7442830	2.56326	-0.77168	0.5968	-0.99657
7442831	-4.5932	0.29678	-0.85403	-0.31399
7442832	-2.91274	1.90933	-1.59119	1.28102
7442835	-2.389	-0.13408	1.15573	0.05225
7442836	-0.33507	-0.95921	0.35035	-1.06007
7442838	-2.20709	-0.41726	0.59726	-0.14858
7442839	0.51885	-0.54857	0.75487	-0.94488
7442841	0.32371	2.52407	-2.24293	1.54503
7442842	-3.67135	1.2496	-0.48137	0.79904
7442844	-2.34178	0.04244	-0.23449	0.88836
7442845	-1.68963	0.66035	-0.63836	0.6672
7442846	-1.61113	0.27697	-0.4234	0.9717
7442848	0.15823	-0.41886	-0.16906	-1.39335
7442849	-3.5589	0.08417	0.8194	0.09232
7442850	-2.17299	-4.23729	-0.82927	-1.63183
7442854	-3.51327	1.29175	-0.67575	1.10081
7442855	-2.26538	1.77019	0.03082	1.32116
7442856	-1.77404	1.523	-0.4157	1.87503
7442857	-1.33305	-0.37511	-1.60113	0.29269
7442858	1.74777	-0.55069	0.85586	-3.27241
7442859	0.89529	1.25987	0.5763	0.82786
7442860	0.98479	2.07691	1.50922	3.16888
7442861	2.50547	-0.41602	0.45217	-2.53201
7442862	-0.48787	-2.21547	-0.87482	-0.98842
7442863	-1.5856	-0.05779	1.24564	0.14872
7442864	-2.65462	1.33021	0.16068	0.19349
7442866	1.84299	-0.05738	0.88403	-2.15126
7442873	-0.63555	-2.30806	0.06246	-1.7716
7442874	-2.77812	0.82427	-1.85601	1.26055
7442877	4.65824	0.35589	3.81054	-0.17073
7442879	2.94612	-2.88539	1.70134	-2.84397
7442880	-2.02626	0.41651	0.83648	0.70574
7442881	2.58822	-0.19084	0.49554	-1.97334
7442882	-2.06281	-1.40299	0.57731	-0.55127
7442884	0.01822	0.02979	-0.35467	-0.05385
7442886	2.66028	-0.13714	2.17915	-0.76495
7442887	0.99741	0.75551	0.41051	0.17981
7442888	-1.27113	0.51461	-1.16552	1.66411
7442890	-2.04049	-0.16798	0.97384	-0.34314
7442895	0.10147	0.02503	0.63006	-0.28962
7442896	0.94994	0.77242	1.427	0.36548
7442897	-1.62157	-0.57119	1.16186	-1.61041
7442900	4.313	0.39988	0.21115	-1.678
7442902	-3.06852	0.67227	-0.42737	0.32151
7442905	2.42862	-5.99963	1.44184	-4.45482
7442906	-2.12529	1.74906	-1.87888	0.8293
7442908	0.78311	-0.70514	0.44321	-1.36364
7442909	0.74068	0.92353	0.95855	0.95486
7442910	1.54646	-1.08813	0.53726	-2.9163
7442911	-1.87383	1.08139	0.77047	0.40798
7442913	-3.12066	0.06136	0.59263	0.94974
7442914	0.76447	1.35129	-1.23633	0.97863
7442915	2.05081	-1.73523	1.45849	-3.28959
7442918	2.39906	-0.67775	0.95413	-0.88507
7442920	2.45938	0.44976	0.99013	-0.49982
7442921	0.71978	-1.64071	0.67245	-3.17846
7442924	1.79351	1.00283	0.78716	1.10276
7442925	-1.95127	0.52725	-0.16736	0.57968
7442927	-0.9898	-0.96668	-0.336	-1.36692
7442928	1.2903	-0.08088	0.70852	-0.27036
7442929	-2.58882	1.57498	0.10912	1.45216
7442930	1.1047	0.61035	0.46541	0.10131
7442932	1.15867	0.6142	0.64948	0.22928
7442934	-2.20406	1.01842	-3.81112	0.43687
7442935	0.8544	-1.15356	-0.09744	-1.05845
7442936	-1.49933	-1.08382	0.9617	-0.84402
7442938	-1.28678	0.93683	-2.63344	1.37504
7442942	-3.42023	0.71858	-0.69693	1.15127
7442943	-0.07317	0.71235	0.25808	-0.08679
7442944	0.26374	0.53731	0.9488	-1.53557
7442945	-1.11845	0.68352	-0.37558	0.07926
7442946	-1.35043	1.97708	-0.29665	0.49272
7442947	-2.12462	2.178	-0.98332	2.77847
7442950	-3.50184	2.4466	-2.136	2.51606
7442953	-4.20418	2.09063	-0.6083	0.95892
7442954	-1.18357	0.7627	-1.41224	0.77347
7442955	-0.51321	1.1821	-0.02032	0.27508
7442956	0.37017	-0.27534	0.86586	-1.92888
7442958	-2.23054	-0.71574	-0.43117	-0.39455
7442959	-1.08907	-0.36108	-0.67671	-0.36294
7442960	1.70828	-0.9242	0.72328	-2.31542
7442961	-0.12122	1.50441	0.33198	1.02405
7442962	-2.51213	1.01015	-0.33353	0.98045
7442964	-1.21582	-0.45385	-0.06373	-0.00723
7442965	-1.69542	4.58198	-2.50576	2.39024
7442966	-4.88697	2.73345	-2.45823	2.66929
7442968	-1.00483	-0.35618	1.01808	-0.17609
7442970	1.62269	0.71365	-0.28887	0.35287
7442971	-1.95921	0.92479	-0.38463	1.40734
7442972	3.94561	-0.6755	2.91886	1.02427
7442973	0.24271	0.74589	1.8928	1.41255
7442974	-1.60175	1.20811	1.20363	1.11805
7442975	-2.49684	0.53871	-0.76605	1.3801
7442977	-0.18819	0.43112	0.14908	0.61518
7442979	1.51115	-0.88365	0.3276	-2.00719
7442980	2.10709	1.07287	1.72824	0.58599
7442981	-3.12071	-5.38027	1.68908	-4.69654
7442986	1.29036	0.92304	-1.28505	0.67525
7442988	-2.08081	0.52305	0.53809	0.16749
7442989	-2.64627	0.85499	0.11603	0.74862
7442990	-0.67517	0.13217	-0.30877	-0.06004
7442992	-0.69543	-0.06876	0.62315	0.37949
7442993	-3.17349	-1.79554	0.79765	-0.46065
7442994	-1.30515	0.23133	-0.50893	-0.25761
7442995	1.60959	-1.54752	0.0314	-0.46333
7442996	-1.89433	-0.80429	0.09729	-0.48588
7442997	-0.41304	0.68663	-0.66726	1.11278
7442998	0.48287	0.33468	3.35628	0.50865
7443000	-4.87988	-0.49014	-0.96115	-0.34537
7443001	1.09757	-0.23254	1.90433	-0.58422
7443002	0.9602	-2.63569	1.36103	-1.90862
7443006	-2.93646	-4.37185	-5.31466	-2.38184
7443008	-3.72871	2.42759	-0.07157	3.20336
7443009	-4.78687	0.00065	-0.11405	0.60706
7443010	-0.40749	-0.54972	-0.13196	-1.46956
7443011	-1.25534	-0.37537	-0.68775	-0.44238
7443012	-2.99539	1.37393	0.16406	0.64806
7443013	-1.47745	-1.53063	-0.94998	-0.51953
7443014	-1.47481	1.13775	0.14598	0.71234
7443016	-2.81646	-0.71479	0.28447	0.02074
7443017	-0.05199	0.12356	0.67839	-0.49853
7443018	-4.60114	0.43526	0.36521	0.71575
7443019	-3.90111	0.43492	0.48074	0.76307
7443020	0.96766	-0.99252	-0.22911	-1.72196
7443023	-0.99905	1.83843	-0.24966	1.16007
7443025	-2.43405	1.04095	-0.68913	1.04825
7443026	-1.48763	-2.08785	-0.64713	-1.01144
7443027	-2.53889	0.51088	0.10456	0.24505
7443031	-1.72004	-0.4989	0.88889	-1.54294
7443032	-1.77342	1.27856	0.02321	1.32724
7443033	-2.58981	1.69769	-1.57791	1.14105
7443034	1.3174	-1.22873	1.27401	-1.05094
7443037	-0.97899	0.5104	-0.44621	0.58998
7443039	1.43782	0.30626	-1.25457	0.11239
7443040	1.17114	-0.89441	0.23037	-0.76196
7443041	0.17989	0.04985	-0.44332	0.54363
7443042	2.27386	-0.41159	0.96873	-1.34008
7443044	0.04293	0.14415	-0.3941	0.38892
7443045	-0.24243	-0.96991	1.09808	-1.08268
7443046	1.09532	2.09479	2.08758	1.89573
7443049	0.3714	-3.68164	1.69406	-2.12966
7443050	-6.50176	1.00356	0.08071	1.26127
7443051	-1.15128	-1.59888	0.74341	-0.99179
7443052	0.2269	-1.75352	-0.2965	-2.501
7443054	0.02228	-0.249	-2.29252	-0.24208
